COMMUNE_NOM,COLL_INSEE,ENFANT_SEXE,ENFANT_PRENOM,NOMBRE_OCCURRENCES,ANNEE
Paris,75056,F,May,5,2012
Paris,75056,F,Yousra,8,2012
Paris,75056,M,Mody,6,2012
Paris,75056,F,Zineb,5,2012
Paris,75056,M,Nabil,6,2012
Paris,75056,M,Aaron,83,2013
Paris,75056,F,Naïa,7,2012
Paris,75056,M,Abderrahmane,5,2013
Paris,75056,F,Neïla,11,2012
Paris,75056,F,Aicha,5,2013
Paris,75056,M,Oren,8,2012
Paris,75056,M,Akram,6,2013
Paris,75056,F,Rym,5,2012
Paris,75056,M,Alex,27,2013
Paris,75056,F,Sabrina,7,2012
Paris,75056,F,Aliénor,19,2013
Paris,75056,F,Siloé,7,2012
Paris,75056,F,Amalia,8,2013
Paris,75056,F,Toscane,5,2012
Paris,75056,F,Amélie,21,2013
Paris,75056,M,Vladimir,13,2012
Paris,75056,F,Amy,11,2013
Paris,75056,M,Wael,7,2012
Paris,75056,F,Anaelle,6,2013
Paris,75056,M,Xavier,8,2012
Paris,75056,M,Andrei,5,2013
Paris,75056,M,Youssef,57,2012
Paris,75056,F,Ashley,10,2013
Paris,75056,M,Zacharie,22,2012
Paris,75056,M,Bakary,12,2013
Paris,75056,M,Adrien,90,2013
Paris,75056,F,Basma,6,2013
Paris,75056,M,Ahmad,5,2013
Paris,75056,F,Camilia,5,2013
Paris,75056,F,Aïda,11,2013
Paris,75056,F,Cassandre,17,2013
Paris,75056,M,Aïdan,7,2013
Paris,75056,F,Catherine,8,2013
Paris,75056,F,Alya,22,2013
Paris,75056,F,Clémence,86,2013
Paris,75056,M,Anass,8,2013
Paris,75056,F,Clothilde,9,2013
Paris,75056,M,André,19,2013
Paris,75056,F,Colombe,19,2013
Paris,75056,F,Ange,8,2013
Paris,75056,M,Dario,6,2013
Paris,75056,M,Anthony,9,2013
Paris,75056,F,Delphine,7,2013
Paris,75056,M,Bruno,6,2013
Paris,75056,F,Eliana,9,2013
Paris,75056,F,Celia,5,2013
Paris,75056,M,Élie,9,2013
Paris,75056,F,Chahinez,6,2013
Paris,75056,F,Eliza,6,2013
Paris,75056,F,Charlène,7,2013
Paris,75056,F,Elodie,13,2013
Paris,75056,M,Cheikh,6,2013
Paris,75056,F,Adèle,133,2012
Paris,75056,M,Eloi,20,2013
Paris,75056,F,Chiara,27,2013
Paris,75056,M,Adib,5,2012
Paris,75056,M,Giulio,5,2013
Paris,75056,M,Christian,12,2013
Paris,75056,M,Alfred,15,2012
Paris,75056,M,Grégoire,27,2013
Paris,75056,F,Cindy,5,2013
Paris,75056,M,Amine,64,2012
Paris,75056,M,Gustave,41,2013
Paris,75056,M,Clément,134,2013
Paris,75056,F,Anna,146,2012
Paris,75056,F,Hajar,10,2013
Paris,75056,F,Cléophée,10,2013
Paris,75056,M,Arié,8,2012
Paris,75056,F,Hanna,38,2013
Paris,75056,F,Coumba,11,2013
Paris,75056,M,Augustin,140,2012
Paris,75056,M,Hédi,6,2013
Paris,75056,M,Curtis,8,2013
Paris,75056,M,Bastien,28,2012
Paris,75056,M,Idriss,20,2013
Paris,75056,F,Dounia,9,2013
Paris,75056,F,Bianca,15,2012
Paris,75056,M,Ilhan,6,2013
Paris,75056,F,Éléna,7,2013
Paris,75056,M,Boris,6,2012
Paris,75056,F,Inaya,51,2013
Paris,75056,M,Elie,31,2013
Paris,75056,F,Candice,10,2012
Paris,75056,F,Iris,57,2013
Paris,75056,M,Emir,9,2013
Paris,75056,M,Chris,6,2012
Paris,75056,F,Jana,10,2013
Paris,75056,F,Emna,17,2013
Paris,75056,F,Claire,26,2012
Paris,75056,F,Jannah,5,2013
Paris,75056,M,Éric,5,2013
Paris,75056,F,Constance,60,2012
Paris,75056,M,Joël,7,2013
Paris,75056,M,Giovanni,8,2013
Paris,75056,F,Emma,177,2012
Paris,75056,M,Justin,6,2013
Paris,75056,M,Guilhem,9,2013
Paris,75056,M,Eugène,10,2012
Paris,75056,F,Khadidja,8,2013
Paris,75056,F,Hind,7,2013
Paris,75056,F,Eve,17,2012
Paris,75056,M,Laurent,7,2013
Paris,75056,F,Iliana,7,2013
Paris,75056,M,Ewen,6,2012
Paris,75056,M,Liam,103,2013
Paris,75056,M,Imrane,17,2013
Paris,75056,M,Ezio,6,2012
Paris,75056,F,Loubna,5,2013
Paris,75056,M,Jacob,11,2013
Paris,75056,M,Fadi,5,2012
Paris,75056,M,Maé,6,2013
Paris,75056,M,Jonas,20,2013
Paris,75056,M,Franck,7,2012
Paris,75056,M,Mahamadou,17,2013
Paris,75056,M,Josh,11,2013
Paris,75056,F,Gabriela,13,2012
Paris,75056,F,Maïwenn,6,2013
Paris,75056,M,Josué,6,2013
Paris,75056,M,Gautier,6,2012
Paris,75056,F,Malek,5,2013
Paris,75056,F,Juliette,139,2013
Paris,75056,M,Jean,65,2012
Paris,75056,F,Ariana,8,2019
Paris,75056,F,Maram,10,2013
Paris,75056,F,Justine,21,2013
Paris,75056,M,Johan,9,2012
Paris,75056,F,Zahra,8,2019
Paris,75056,M,Marwan,13,2013
Paris,75056,F,Kadiatou,5,2013
Paris,75056,F,Juliette,163,2012
Paris,75056,F,Zita,8,2019
Paris,75056,M,Mathis,79,2013
Paris,75056,F,Kim,5,2013
Paris,75056,F,Kelly,14,2012
Paris,75056,M,Anes,7,2019
Paris,75056,M,Mehdi,39,2013
Paris,75056,F,Léa,131,2013
Paris,75056,F,Lena,26,2012
Paris,75056,M,Dario,7,2019
Paris,75056,M,Miguel,7,2013
Paris,75056,F,Livia,24,2013
Paris,75056,M,Lévi,7,2012
Paris,75056,M,Paulin,7,2019
Paris,75056,M,Nabil,8,2013
Paris,75056,F,Lola,72,2013
Paris,75056,F,Leyna,8,2012
Paris,75056,F,Aisha,7,2019
Paris,75056,M,Nolan,47,2013
Paris,75056,M,Lucas,166,2013
Paris,75056,F,Linoy,5,2012
Paris,75056,F,Amel,7,2019
Paris,75056,F,Norah,17,2013
Paris,75056,F,Maëlys,43,2013
Paris,75056,F,Liv,20,2012
Paris,75056,F,May,7,2019
Paris,75056,M,Romeo,7,2013
Paris,75056,F,Mamou,5,2013
Paris,75056,M,Louison,6,2012
Paris,75056,F,Tessa,7,2019
Paris,75056,M,Sami,20,2013
Paris,75056,F,Manelle,6,2013
Paris,75056,F,Lucille,8,2012
Paris,75056,M,Barthélemy,6,2019
Paris,75056,M,Solal,44,2013
Paris,75056,M,Marlon,8,2013
Paris,75056,F,Maïwenn,9,2012
Paris,75056,M,Hussein,6,2019
Paris,75056,M,Soren,18,2013
Paris,75056,M,Mathieu,38,2013
Paris,75056,M,Marc,23,2012
Paris,75056,M,Mamoudou,6,2019
Paris,75056,F,Taïna,5,2013
Paris,75056,M,Matthieu,37,2013
Paris,75056,M,Matias,5,2012
Paris,75056,M,Zion,6,2019
Paris,75056,F,Théa,13,2013
Paris,75056,M,Maxime,189,2013
Paris,75056,M,Max,31,2012
Paris,75056,F,Joanne,6,2019
Paris,75056,M,Thibaut,11,2013
Paris,75056,F,Mayar,8,2013
Paris,75056,M,Maxence,93,2012
Paris,75056,F,Laïa,6,2019
Paris,75056,M,Tim,8,2013
Paris,75056,F,Meïssa,8,2013
Paris,75056,F,Maxine,7,2012
Paris,75056,F,Leïa,6,2019
Paris,75056,M,Yacine,35,2013
Paris,75056,F,Méline,10,2013
Paris,75056,F,Meryem,6,2012
Paris,75056,F,Malek,6,2019
Paris,75056,M,Abdel,5,2014
Paris,75056,M,Milan,29,2013
Paris,75056,F,Nada,5,2012
Paris,75056,F,Michelle,6,2019
Paris,75056,M,Abdou,7,2014
Paris,75056,M,Nahel,13,2013
Paris,75056,M,Nael,28,2012
Paris,75056,F,Nana,6,2019
Paris,75056,M,Abdoul,9,2014
Paris,75056,F,Naomie,14,2013
Paris,75056,F,Nawel,12,2012
Paris,75056,F,Tiffany,6,2019
Paris,75056,F,Abigail,7,2014
Paris,75056,M,Neil,15,2013
Paris,75056,M,Nikola,6,2012
Paris,75056,M,Andrei,5,2019
Paris,75056,M,Ahmed,42,2014
Paris,75056,F,Nora,25,2013
Paris,75056,F,Noor,7,2012
Paris,75056,M,Angelo,5,2019
Paris,75056,F,Aïcha,43,2014
Paris,75056,M,Othmane,8,2013
Paris,75056,M,Rafaël,19,2012
Paris,75056,M,Jed,5,2019
Paris,75056,M,Alan,7,2014
Paris,75056,M,Paolo,9,2013
Paris,75056,F,Raphaëlle,26,2012
Paris,75056,M,Joan,5,2019
Paris,75056,F,Amélie,16,2014
Paris,75056,F,Rania,13,2013
Paris,75056,F,Safiya,5,2012
Paris,75056,M,Leny,5,2019
Paris,75056,M,Aris,6,2014
Paris,75056,M,Reda,5,2013
Paris,75056,F,Shirel,16,2012
Paris,75056,F,Ayana,5,2019
Paris,75056,M,Aubin,6,2014
Paris,75056,M,Sasha,21,2013
Paris,75056,M,Simon,99,2012
Paris,75056,F,Elikya,5,2019
Paris,75056,M,Ayoub,42,2014
Paris,75056,M,Sekou,6,2013
Paris,75056,F,Stella,43,2012
Paris,75056,F,Leah,5,2019
Paris,75056,F,Billie,13,2014
Paris,75056,F,Selena,7,2013
Paris,75056,F,Talya,8,2012
Paris,75056,F,Nellia,5,2019
Paris,75056,F,Brune,23,2014
Paris,75056,F,Sonia,13,2013
Paris,75056,F,Tasnim,9,2012
Paris,75056,F,Olivia,114,2020
Paris,75056,M,Bryan,7,2014
Paris,75056,F,Thanina,5,2013
Paris,75056,M,Thomas,147,2012
Paris,75056,M,Sacha,111,2020
Paris,75056,F,Célestine,19,2014
Paris,75056,M,Tobias,5,2013
Paris,75056,M,Titouan,23,2012
Paris,75056,F,Charlie,94,2020
Paris,75056,F,Chaïma,6,2014
Paris,75056,M,Wesley,7,2013
Paris,75056,M,Tom,60,2012
Paris,75056,M,Léonard,63,2020
Paris,75056,M,Diego,26,2014
Paris,75056,M,Yohan,10,2013
Paris,75056,M,Yanis,98,2012
Paris,75056,F,Sophia,54,2020
Paris,75056,M,Édouard,9,2014
Paris,75056,M,Zakaria,30,2013
Paris,75056,F,Yara,5,2012
Paris,75056,F,Aïcha,46,2020
Paris,75056,F,Elia,12,2014
Paris,75056,M,Zakariya,8,2013
Paris,75056,M,Youness,5,2012
Paris,75056,M,James,43,2020
Paris,75056,M,Elijah,12,2014
Paris,75056,M,Achille,43,2014
Paris,75056,M,Zayd,5,2012
Paris,75056,M,Edgar,37,2020
Paris,75056,F,Eliora,7,2014
Paris,75056,F,Adriana,6,2014
Paris,75056,M,Alix,8,2013
Paris,75056,M,Émile,33,2020
Paris,75056,F,Elisa,56,2014
Paris,75056,M,Adriel,5,2014
Paris,75056,F,Amélia,12,2013
Paris,75056,F,Bianca,30,2020
Paris,75056,M,Elliot,23,2014
Paris,75056,M,Alassane,7,2014
Paris,75056,M,Antoni,6,2013
Paris,75056,M,Luca,24,2020
Paris,75056,F,Eloïse,31,2014
Paris,75056,F,Alessia,6,2014
Paris,75056,M,Aurélien,30,2013
Paris,75056,F,Louna,24,2020
Paris,75056,M,Elyes,14,2014
Paris,75056,F,Amélia,16,2014
Paris,75056,F,Ayline,5,2013
Paris,75056,M,Alban,23,2020
Paris,75056,M,Emil,6,2014
Paris,75056,F,Amicie,11,2014
Paris,75056,M,Benjamin,88,2013
Paris,75056,F,Axelle,23,2020
Paris,75056,M,Émile,20,2014
Paris,75056,F,Anaëlle,18,2014
Paris,75056,F,Bertille,11,2013
Paris,75056,F,Rita,22,2020
Paris,75056,F,Emmanuelle,5,2014
Paris,75056,M,Ange,8,2014
Paris,75056,F,Capucine,60,2013
Paris,75056,M,Gaël,21,2020
Paris,75056,M,Erwan,16,2014
Paris,75056,F,Anouk,54,2014
Paris,75056,F,Carolina,6,2013
Paris,75056,F,Mahaut,21,2020
Paris,75056,M,Evan,48,2014
Paris,75056,M,Anton,33,2014
Paris,75056,F,Charlotte,108,2013
Paris,75056,M,Stanislas,20,2020
Paris,75056,M,Farès,8,2014
Paris,75056,F,Athénaïs,14,2014
Paris,75056,M,Cheick,8,2013
Paris,75056,F,Lara,20,2020
Paris,75056,F,Flora,14,2014
Paris,75056,M,Aurélien,23,2014
Paris,75056,M,Daniel,54,2013
Paris,75056,M,Muhammad,18,2020
Paris,75056,M,Giovanni,5,2014
Paris,75056,F,Carla,8,2014
Paris,75056,M,Driss,5,2013
Paris,75056,M,Noham,18,2020
Paris,75056,M,Guilhem,6,2014
Paris,75056,F,Cléo,17,2014
Paris,75056,F,Éléonore,31,2013
Paris,75056,M,Orso,17,2020
Paris,75056,M,Hadrien,40,2014
Paris,75056,F,Dina,20,2014
Paris,75056,F,Elia,18,2013
Paris,75056,F,Janna,17,2020
Paris,75056,F,Hiba,7,2014
Paris,75056,M,Djibril,22,2014
Paris,75056,M,Elias,56,2013
Paris,75056,M,Anis,16,2020
Paris,75056,M,Idriss,25,2014
Paris,75056,F,Eléna,6,2014
Paris,75056,M,Eliot,20,2013
Paris,75056,M,Saul,16,2020
Paris,75056,M,Jordan,13,2014
Paris,75056,M,Elian,6,2014
Paris,75056,F,Elisabeth,20,2013
Paris,75056,M,Swann,16,2020
Paris,75056,F,Kawthar,5,2014
Paris,75056,M,Eloi,12,2014
Paris,75056,M,Emil,11,2013
Paris,75056,M,Milhan,15,2020
Paris,75056,F,Lalya,8,2014
Paris,75056,F,Elvire,7,2014
Paris,75056,M,Émile,10,2013
Paris,75056,F,Clémentine,14,2020
Paris,75056,F,Laura,53,2014
Paris,75056,M,Florent,7,2014
Paris,75056,F,Eve,22,2013
Paris,75056,F,Gabriela,14,2020
Paris,75056,F,Layane,8,2014
Paris,75056,M,Gaël,16,2014
Paris,75056,M,Felix,8,2013
Paris,75056,M,Abdallah,13,2020
Paris,75056,M,Lenny,40,2014
Paris,75056,F,Garance,51,2014
Paris,75056,F,Flora,20,2013
Paris,75056,M,Elon,13,2020
Paris,75056,M,Lévi,6,2014
Paris,75056,M,Gaspard,139,2014
Paris,75056,M,Gaspard,173,2013
Paris,75056,F,Kadiatou,13,2020
Paris,75056,F,Lily-Rose,5,2014
Paris,75056,M,Harold,5,2014
Paris,75056,M,Ibrahima,17,2013
Paris,75056,F,Soline,13,2020
Paris,75056,M,Lorenzo,16,2014
Paris,75056,M,Hélie,5,2014
Paris,75056,M,Ilan,9,2013
Paris,75056,F,Izia,12,2020
Paris,75056,M,Marwane,6,2014
Paris,75056,M,Imad,6,2014
Paris,75056,F,Ilyana,15,2013
Paris,75056,F,Maylis,12,2020
Paris,75056,M,Mattéo,19,2014
Paris,75056,M,Ismaël,73,2014
Paris,75056,M,Ilyes,45,2013
Paris,75056,M,Jonah,11,2020
Paris,75056,M,Matthieu,36,2014
Paris,75056,M,Ivan,21,2014
Paris,75056,F,Jade,100,2013
Paris,75056,M,Marc,11,2020
Paris,75056,F,Naelle,5,2014
Paris,75056,M,Iyad,22,2014
Paris,75056,M,Kays,6,2013
Paris,75056,F,Mariame,11,2020
Paris,75056,M,Nahil,17,2014
Paris,75056,M,Jayson,7,2014
Paris,75056,M,Kenzo,16,2013
Paris,75056,F,Zahra,11,2020
Paris,75056,F,Naya,17,2014
Paris,75056,F,Jenna,24,2014
Paris,75056,F,Kiara,13,2013
Paris,75056,M,Grégoire,10,2020
Paris,75056,F,Nola,9,2014
Paris,75056,M,Joseph,163,2014
Paris,75056,F,Layla,8,2013
Paris,75056,M,Ian,9,2020
Paris,75056,F,Noura,5,2014
Paris,75056,F,Joyce,8,2014
Paris,75056,F,Lehna,6,2013
Paris,75056,M,Menahem,9,2020
Paris,75056,M,Oscar,120,2014
Paris,75056,F,Kadidja,6,2014
Paris,75056,F,Leïna,6,2013
Paris,75056,F,Marianne,9,2020
Paris,75056,F,Pénélope,29,2014
Paris,75056,M,Kimi,6,2014
Paris,75056,F,Lena,31,2013
Paris,75056,F,Sélène,9,2020
Paris,75056,F,Perla,7,2014
Paris,75056,F,Lehna,5,2014
Paris,75056,M,Léopold,45,2013
Paris,75056,M,Albert,8,2020
Paris,75056,M,Rémi,13,2014
Paris,75056,F,Lila,50,2014
Paris,75056,F,Liel,8,2013
Paris,75056,M,Imrân,8,2020
Paris,75056,M,Robinson,8,2014
Paris,75056,F,Maëlys,47,2014
Paris,75056,M,Lucien,65,2013
Paris,75056,M,Iyed,8,2020
Paris,75056,M,Romain,35,2014
Paris,75056,F,Maïmouna,14,2014
Paris,75056,F,Mahaut,15,2013
Paris,75056,M,Zakarya,8,2020
Paris,75056,M,Stefan,5,2014
Paris,75056,F,Maïssa,25,2014
Paris,75056,F,Mai,6,2013
Paris,75056,F,Athénaïs,8,2020
Paris,75056,M,Thibault,32,2014
Paris,75056,M,Mathys,24,2014
Paris,75056,F,Manon,164,2013
Paris,75056,F,Naomie,8,2020
Paris,75056,M,Warren,8,2014
Paris,75056,M,Mayeul,10,2014
Paris,75056,F,Mariame,5,2013
Paris,75056,M,Kays,7,2020
Paris,75056,F,Adélie,5,2015
Paris,75056,F,Mayssa,17,2014
Paris,75056,M,Mateo,11,2013
Paris,75056,F,Aïsha,7,2020
Paris,75056,M,Adrian,7,2015
Paris,75056,F,Miya,8,2014
Paris,75056,M,Mateusz,5,2013
Paris,75056,M,Christian,6,2020
Paris,75056,F,Agathe,81,2015
Paris,75056,M,Mory,6,2014
Paris,75056,M,Matthew,5,2013
Paris,75056,M,Malek,6,2020
Paris,75056,F,Albane,25,2015
Paris,75056,F,Naëlle,6,2014
Paris,75056,M,Mayeul,10,2013
Paris,75056,F,Bertille,6,2020
Paris,75056,M,Alessandro,11,2015
Paris,75056,F,Neïla,11,2014
Paris,75056,M,Melvin,8,2013
Paris,75056,F,Jodie,6,2020
Paris,75056,F,Alyah,6,2015
Paris,75056,F,Nina,102,2014
Paris,75056,F,Mila,90,2013
Paris,75056,F,Keren,6,2020
Paris,75056,F,Anastasia,19,2015
Paris,75056,F,Noa,27,2014
Paris,75056,F,Mona,14,2013
Paris,75056,F,Morgane,6,2020
Paris,75056,M,Andy,10,2015
Paris,75056,M,Noham,31,2014
Paris,75056,M,Moustapha,13,2013
Paris,75056,F,Nahla,6,2020
Paris,75056,M,Antonio,5,2015
Paris,75056,M,Oskar,7,2014
Paris,75056,F,Ornella,8,2013
Paris,75056,F,Rosie,6,2020
Paris,75056,M,Arthus,10,2015
Paris,75056,F,Patricia,6,2014
Paris,75056,M,Owen,18,2013
Paris,75056,M,Laurent,5,2020
Paris,75056,F,Assya,24,2015
Paris,75056,F,Philomène,13,2014
Paris,75056,F,Rachel,24,2013
Paris,75056,F,Annabelle,5,2020
Paris,75056,M,Aubin,7,2015
Paris,75056,F,Rokia,7,2014
Paris,75056,F,Rita,15,2013
Paris,75056,F,Ethel,5,2020
Paris,75056,M,Auguste,58,2015
Paris,75056,F,Sana,12,2014
Paris,75056,M,Robinson,9,2013
Paris,75056,F,Ruby,5,2020
Paris,75056,F,Auriane,6,2015
Paris,75056,F,Shana,7,2014
Paris,75056,F,Roxanne,5,2013
Paris,75056,F,Tahira,5,2020
Paris,75056,M,Benjamin,67,2015
Paris,75056,M,Stanislas,30,2014
Paris,75056,F,Sabrina,6,2013
Paris,75056,M,Louis,245,2021
Paris,75056,F,Caroline,6,2015
Paris,75056,M,Viktor,10,2014
Paris,75056,F,Selma,31,2013
Paris,75056,M,Mohamed,178,2021
Paris,75056,F,Céline,14,2015
Paris,75056,M,Xavier,12,2014
Paris,75056,F,Sira,16,2013
Paris,75056,M,Oscar,121,2021
Paris,75056,F,Clara,74,2015
Paris,75056,M,Yvan,7,2014
Paris,75056,M,Taha,5,2013
Paris,75056,F,Lou,113,2021
Paris,75056,F,Colombe,8,2015
Paris,75056,F,Zayneb,5,2014
Paris,75056,M,William,39,2013
Paris,75056,F,Charlie,98,2021
Paris,75056,F,Danaé,5,2015
Paris,75056,F,Aissatou,5,2015
Paris,75056,M,Youcef,9,2013
Paris,75056,M,Charles,84,2021
Paris,75056,M,Daoud,7,2015
Paris,75056,M,Alexandre,226,2015
Paris,75056,M,Zachary,7,2013
Paris,75056,F,Inaya,61,2021
Paris,75056,F,Eliana,7,2015
Paris,75056,F,Alima,5,2015
Paris,75056,M,Zakarya,8,2013
Paris,75056,M,Roméo,54,2021
Paris,75056,M,Emilio,10,2015
Paris,75056,M,Alon,6,2015
Paris,75056,M,Zyad,5,2013
Paris,75056,M,William,47,2021
Paris,75056,F,Eve,13,2015
Paris,75056,M,Alpha,6,2015
Paris,75056,F,Adama,5,2014
Paris,75056,F,Assia,44,2021
Paris,75056,F,Hind,7,2015
Paris,75056,M,Aly,6,2015
Paris,75056,F,Adèle,154,2014
Paris,75056,F,Khadija,43,2021
Paris,75056,F,Ida,8,2015
Paris,75056,F,Angelina,9,2015
Paris,75056,F,Adeline,5,2014
Paris,75056,F,Colette,42,2021
Paris,75056,M,Imrane,13,2015
Paris,75056,F,Anita,9,2015
Paris,75056,F,Aïna,5,2014
Paris,75056,M,Nino,38,2021
Paris,75056,F,Inés,6,2015
Paris,75056,M,Aurélien,27,2015
Paris,75056,F,Alaa,5,2014
Paris,75056,F,Esmée,35,2021
Paris,75056,M,Jan,6,2015
Paris,75056,F,Brune,25,2015
Paris,75056,M,Alex,16,2014
Paris,75056,F,Noémie,32,2021
Paris,75056,F,Jeanne,173,2015
Paris,75056,F,Carolina,7,2015
Paris,75056,F,Alexandra,27,2014
Paris,75056,M,Hippolyte,28,2021
Paris,75056,M,Joaquim,10,2015
Paris,75056,M,Célestin,12,2015
Paris,75056,F,Alia,12,2014
Paris,75056,F,Janna,27,2021
Paris,75056,F,Joyce,7,2015
Paris,75056,M,Christian,11,2015
Paris,75056,F,Aline,8,2014
Paris,75056,F,Augustine,25,2021
Paris,75056,F,June,10,2015
Paris,75056,M,Corentin,17,2015
Paris,75056,F,Allya,5,2014
Paris,75056,M,Pio,25,2021
Paris,75056,M,Karim,8,2015
Paris,75056,M,Edouard,20,2015
Paris,75056,F,Ambre,42,2014
Paris,75056,M,Gaël,24,2021
Paris,75056,M,Khalil,7,2015
Paris,75056,M,Édouard,7,2015
Paris,75056,M,Angelo,6,2014
Paris,75056,F,June,21,2021
Paris,75056,F,Léna,65,2015
Paris,75056,M,Edward,5,2015
Paris,75056,M,Aron,7,2014
Paris,75056,F,Sienna,21,2021
Paris,75056,F,Lilas,8,2015
Paris,75056,M,Élio,6,2015
Paris,75056,M,Aurel,5,2014
Paris,75056,F,Célia,20,2021
Paris,75056,F,Lily,40,2015
Paris,75056,M,Eloi,7,2015
Paris,75056,M,Bilel,18,2014
Paris,75056,F,Bintou,18,2021
Paris,75056,M,Lisandro,6,2015
Paris,75056,M,Ezio,5,2015
Paris,75056,F,Binta,9,2014
Paris,75056,F,Arya,16,2021
Paris,75056,F,Lyna,36,2015
Paris,75056,M,Félix,59,2015
Paris,75056,M,Boubacar,11,2014
Paris,75056,M,Dylan,15,2021
Paris,75056,F,Maëva,5,2015
Paris,75056,F,Gabriela,11,2015
Paris,75056,F,Carmen,9,2014
Paris,75056,F,Mariame,14,2021
Paris,75056,F,Margot,76,2015
Paris,75056,M,Giovanni,5,2015
Paris,75056,F,Claire,25,2014
Paris,75056,F,Emilie,13,2021
Paris,75056,F,Marnie,8,2015
Paris,75056,M,Hélie,5,2015
Paris,75056,M,Côme,62,2014
Paris,75056,F,Zahra,13,2021
Paris,75056,F,Marta,5,2015
Paris,75056,F,Jasmine,29,2015
Paris,75056,F,Coumba,12,2014
Paris,75056,M,Éloi,13,2021
Paris,75056,M,Matthias,11,2015
Paris,75056,F,Jessica,13,2015
Paris,75056,F,Djena,6,2014
Paris,75056,M,Elijah,12,2021
Paris,75056,M,Melchior,13,2015
Paris,75056,M,Jonah,6,2015
Paris,75056,M,Élie,20,2014
Paris,75056,M,Julian,12,2021
Paris,75056,F,Naïma,9,2015
Paris,75056,M,Kamil,17,2015
Paris,75056,M,Esteban,24,2014
Paris,75056,M,Alix,11,2021
Paris,75056,M,Nathanaël,23,2015
Paris,75056,F,Kristina,5,2015
Paris,75056,F,Eugénie,14,2014
Paris,75056,M,Dimitri,11,2021
Paris,75056,F,Naya,15,2015
Paris,75056,M,Kurtis,6,2015
Paris,75056,M,Grégoire,23,2014
Paris,75056,M,Leandro,11,2021
Paris,75056,F,Nelya,10,2015
Paris,75056,F,Laure,19,2015
Paris,75056,M,Haroun,21,2014
Paris,75056,M,Mayeul,11,2021
Paris,75056,M,Nolhan,5,2015
Paris,75056,F,Layana,6,2015
Paris,75056,F,Héloïse,80,2014
Paris,75056,M,Niels,10,2021
Paris,75056,F,Oriane,8,2015
Paris,75056,M,Léandre,10,2015
Paris,75056,M,Honoré,6,2014
Paris,75056,M,Demba,9,2021
Paris,75056,M,Patrick,6,2015
Paris,75056,F,Leïa,6,2015
Paris,75056,F,Imen,6,2014
Paris,75056,M,Zakarya,8,2021
Paris,75056,F,Paula,6,2015
Paris,75056,F,Leïna,6,2015
Paris,75056,F,Isabelle,11,2014
Paris,75056,F,Frida,7,2021
Paris,75056,M,Rayen,6,2015
Paris,75056,F,Léona,5,2015
Paris,75056,M,Ismael,21,2014
Paris,75056,F,Héléna,7,2021
Paris,75056,M,Rémy,5,2015
Paris,75056,F,Lisa,47,2015
Paris,75056,M,Julien,34,2014
Paris,75056,M,Dali,7,2021
Paris,75056,M,Roman,23,2015
Paris,75056,M,Lorenzo,27,2015
Paris,75056,M,Kassim,5,2014
Paris,75056,M,Hillel,7,2021
Paris,75056,F,Salomé,44,2015
Paris,75056,F,Louise,292,2015
Paris,75056,F,Khadija,22,2014
Paris,75056,M,Louka,7,2021
Paris,75056,M,Sam,12,2015
Paris,75056,M,Luc,9,2015
Paris,75056,F,Laetitia,8,2014
Paris,75056,M,Mael,7,2021
Paris,75056,M,Saul,10,2015
Paris,75056,F,Lucia,10,2015
Paris,75056,F,Lauren,6,2014
Paris,75056,M,Tobias,7,2021
Paris,75056,M,Sekou,8,2015
Paris,75056,M,Mahamadou,10,2015
Paris,75056,F,Léane,11,2014
Paris,75056,F,Auriane,6,2021
Paris,75056,M,Sinan,6,2015
Paris,75056,M,Manil,6,2015
Paris,75056,F,Lison,19,2014
Paris,75056,F,Cléophée,6,2021
Paris,75056,M,Sohan,14,2015
Paris,75056,F,Marianne,12,2015
Paris,75056,F,Louison,11,2014
Paris,75056,F,Éléna,6,2021
Paris,75056,F,Sylvie,6,2015
Paris,75056,F,Marie,81,2015
Paris,75056,M,Loup,5,2014
Paris,75056,F,Max,6,2021
Paris,75056,F,Tania,9,2015
Paris,75056,M,Matéo,9,2015
Paris,75056,M,Malone,5,2014
Paris,75056,F,Shirel,6,2021
Paris,75056,F,Tasnim,12,2015
Paris,75056,F,Maxime,10,2015
Paris,75056,M,Mathieu,28,2014
Paris,75056,M,Giorgio,6,2021
Paris,75056,F,Tess,18,2015
Paris,75056,M,Menahem,10,2015
Paris,75056,F,Maxine,11,2014
Paris,75056,M,Prince,6,2021
Paris,75056,M,Thibaut,9,2015
Paris,75056,M,Milan,30,2015
Paris,75056,F,Morgane,11,2014
Paris,75056,M,Yassin,6,2021
Paris,75056,M,Yacouba,10,2015
Paris,75056,M,Mohammed,23,2015
Paris,75056,M,Moustapha,9,2014
Paris,75056,F,India,5,2021
Paris,75056,M,Younès,13,2015
Paris,75056,M,Moïse,5,2015
Paris,75056,F,Olive,5,2014
Paris,75056,F,Kendra,5,2021
Paris,75056,M,Amaël,5,2016
Paris,75056,F,Morgane,11,2015
Paris,75056,F,Ora,9,2014
Paris,75056,F,Octavia,5,2021
Paris,75056,M,Amir,52,2016
Paris,75056,F,Nawel,8,2015
Paris,75056,M,Owen,19,2014
Paris,75056,F,Rivka,5,2021
Paris,75056,M,Amjad,5,2016
Paris,75056,M,Nelson,5,2015
Paris,75056,F,Rachel,16,2014
